,Open,High,Low,Close,Adj Close,Volume
2019-11-19,203.84,203.84,202.59,203.37,196.249265191285,16997568.0
2019-11-20,202.84,203.45,200.62,202.15,195.071981897124,36706275.0
2019-11-21,201.93,202.07,201.07,201.7,194.637738059114,17934353.0
2019-11-22,202.2,202.32,200.74,201.83,194.763186278984,17197019.0
2019-11-25,202.7,204.26,202.67,204.22,197.06950355197,17794718.0
2019-11-26,204.35,204.87,204.05,204.61,197.445848211579,14812921.0
2019-11-27,205.14,206.05,204.89,206.04,198.825778630144,17060233.0
2019-11-29,205.52,205.83,205.0,205.1,197.918691501856,9854553.0
2019-12-02,205.11,205.18,201.78,203.0,195.89222025781,28121020.0
2019-12-03,200.21,201.49,199.23,201.41,194.357892030175,31104100.0
2019-12-04,202.44,202.91,202.14,202.43,195.342178062997,15336754.0
2019-12-05,203.15,203.15,201.84,202.83,195.728172585673,15038785.0
2019-12-06,204.31,205.15,204.15,205.0,197.822192871187,16562247.0
2019-12-09,204.63,205.59,203.98,204.07,196.924755605967,14032175.0
2019-12-10,204.17,204.88,203.44,203.9,196.76070793383,21849714.0
2019-12-11,204.36,205.19,204.04,204.98,197.802893145053,18897759.0
2019-12-12,204.77,207.32,204.49,206.51,199.279322194287,32704625.0
2019-12-13,206.4,207.91,205.96,207.19,199.935512882836,32534393.0
2019-12-16,208.55,209.53,208.48,209.27,201.942684400748,21366177.0
2019-12-17,209.54,209.71,209.04,209.39,202.058482757551,16034647.0
2019-12-18,209.57,210.13,209.33,209.55,202.212880566621,15490828.0
2019-12-19,209.64,210.93,209.62,210.86,203.477012628383,17892062.0
2019-12-20,211.86,212.52,211.27,211.71,204.297250989069,27690934.0
2019-12-23,212.0,212.15,211.63,211.81,204.835375602994,23798671.0
2019-12-24,212.0,212.09,211.44,211.92,204.941753447837,7089020.0
2019-12-26,212.26,213.81,212.23,213.79,206.750176810179,17159310.0
2019-12-27,214.54,214.56,213.04,213.61,206.576103973162,18142239.0
2019-12-30,213.5,213.63,211.16,212.21,205.222204129698,21829913.0
2019-12-31,211.62,212.76,211.2,212.61,205.609032656402,18201585.0
2020-01-02,214.4,216.16,213.98,216.16,209.042135830901,31014904.0
2020-01-03,213.3,215.47,213.28,214.18,207.127334623715,27532657.0
2020-01-06,212.49,215.59,212.24,215.56,208.461893040845,21726989.0
2020-01-07,215.64,216.14,214.85,215.53,208.432880901342,23120994.0
2020-01-08,215.5,218.14,215.16,217.15,209.999536434493,26464212.0
2020-01-09,218.94,219.41,217.71,218.99,211.778947657332,23641291.0
2020-01-10,219.85,219.87,218.04,218.43,211.237387719947,21914631.0
2020-01-13,219.33,220.98,218.98,220.95,213.674407438182,22528847.0
2020-01-14,220.84,221.21,219.74,220.08,212.833055392601,24573340.0
2020-01-15,220.2,221.2,219.45,220.17,212.920091811109,25742084.0
2020-01-16,221.27,222.32,220.8,222.28,214.960612289474,18804959.0
2020-01-17,223.28,223.56,222.12,223.38,216.02439073791,24325167.0
2020-01-21,222.76,223.84,222.66,223.28,215.927683606234,20813609.0
2020-01-22,224.41,225.15,223.59,223.87,216.498255683122,20736403.0
2020-01-23,223.74,224.69,222.7,224.59,217.19454703119,26496113.0
2020-01-24,225.64,225.88,221.67,222.7,215.366782242513,37436483.0
2020-01-27,217.67,219.28,217.18,218.1,210.918254185416,42264418.0
2020-01-28,219.64,221.96,219.06,221.45,214.157943096563,26731876.0
2020-01-29,222.68,222.93,220.83,221.81,214.506088770596,29063128.0
2020-01-30,220.38,222.7,219.69,222.6,215.270075110837,39568093.0
2020-01-31,223.53,223.56,218.29,219.07,211.856313362673,52015832.0
2020-02-03,220.14,222.89,219.99,222.38,215.05731942115,25468307.0
2020-02-04,225.42,227.86,224.65,227.47,219.979712423459,30691211.0
2020-02-05,230.21,230.25,226.85,228.22,220.70501591103,38534817.0
2020-02-06,228.79,230.25,227.98,230.19,222.610146405047,22467077.0
2020-02-07,229.16,230.44,228.54,229.2,221.652745801455,25884933.0
2020-02-10,228.44,231.98,228.38,231.97,224.331533348881,21478925.0
2020-02-11,233.25,234.02,231.4,232.01,224.370216201551,30197983.0
2020-02-12,233.38,234.38,232.8,234.27,226.555797377429,24471275.0
2020-02-13,232.64,234.93,232.36,233.97,226.265675982401,22773159.0
2020-02-14,234.34,234.86,233.55,234.64,226.913613764631,23438530.0
2020-02-18,233.5,235.17,233.25,234.73,227.000650183139,24521242.0
2020-02-19,236.13,237.47,235.85,236.98,229.17656064585,22230464.0
2020-02-20,236.46,236.95,231.88,234.78,227.049003748977,42604016.0
2020-02-21,233.61,234.01,229.32,230.27,222.687512110388,66058611.0
2020-02-24,221.68,224.25,220.26,221.39,214.099918817557,84522551.0
2020-02-25,223.25,223.99,214.74,215.37,208.27814949066,97742982.0
2020-02-26,216.71,220.28,214.9,216.48,209.351598652264,80400053.0
2020-02-27,210.9,216.42,205.5,205.64,198.868545578583,121822562.0
2020-02-28,198.64,207.17,198.17,205.8,199.023276989264,149247073.0
2020-03-02,208.88,216.57,205.94,216.42,209.293574373258,112933945.0
2020-03-03,217.11,219.61,207.62,209.48,202.582099434942,131953546.0
2020-03-04,213.32,218.33,211.37,218.22,211.034302743427,73086209.0
2020-03-05,212.69,216.36,210.1,211.59,204.622619913306,78705458.0
2020-03-06,204.67,209.15,202.91,208.02,201.170175312472,89828392.0
2020-03-09,193.48,201.16,192.11,193.57,187.195994785286,116423986.0
2020-03-10,201.11,204.3,193.68,204.11,197.388926463939,100599233.0
2020-03-11,199.35,200.75,192.73,195.22,188.791662457941,89168783.0
2020-03-12,182.09,190.78,176.94,177.32,171.481085887932,137820698.0
2020-03-13,187.07,194.48,178.13,192.34,186.006497065671,134881981.0
2020-03-16,174.15,184.68,169.16,169.3,163.725173927514,92054386.0
2020-03-17,175.47,184.39,169.78,182.14,176.142369634716,121257108.0
2020-03-18,171.61,179.22,166.8,176.6,170.784794539864,114156320.0
2020-03-19,175.69,183.49,171.63,177.66,171.80989013563,120896481.0
2020-03-20,181.74,182.87,170.1,170.7,165.079073770979,118983891.0
2020-03-23,170.92,174.21,164.93,170.46,165.197723750832,124639782.0
2020-03-24,179.91,183.83,177.95,183.66,177.990226118021,94881785.0
2020-03-25,184.42,189.51,179.98,182.3,176.672210722613,88754909.0
2020-03-26,183.87,192.72,183.61,191.9,185.975848807841,79887564.0
2020-03-27,186.93,190.51,184.66,185.3,179.579597624247,58844975.0
2020-03-30,187.1,192.49,186.34,192.04,186.111526863251,49356936.0
2020-03-31,191.72,195.25,189.2,190.4,184.522155357025,62659265.0
2020-04-01,184.77,187.66,180.86,182.31,176.681902012285,53715375.0
2020-04-02,181.24,190.1,180.97,186.01,180.267679190967,56465348.0
2020-04-03,185.55,187.07,181.29,183.37,177.709178717529,47487621.0
2020-04-06,190.48,197.65,189.19,196.48,190.414459477669,64763518.0
2020-04-07,202.37,202.66,196.0,196.4,190.336929160292,69904478.0
2020-04-08,198.15,201.17,196.17,200.57,194.378196953563,45940439.0
2020-04-09,202.35,203.22,199.03,200.86,194.659244354054,68323929.0
2020-04-13,200.0,203.42,198.75,203.03,196.762254212903,42853948.0
2020-04-14,207.23,212.5,206.42,211.86,205.319662993378,63959563.0
2020-04-15,208.48,211.83,207.12,209.43,202.964679603055,47035953.0
2020-04-16,211.69,214.37,209.69,213.25,206.666752257802,64657362.0
2020-04-17,216.17,216.51,212.08,215.29,208.643775350913,62863223.0
2020-04-20,213.36,215.88,212.57,212.74,206.172496484524,38249128.0
2020-04-21,210.6,211.16,203.63,204.89,198.564834091916,72932771.0
2020-04-22,209.1,212.35,208.33,210.97,204.45713821256,40188772.0
2020-04-23,211.79,214.44,210.1,210.52,204.021030177315,43278542.0
2020-04-24,210.97,214.3,209.5,213.84,207.238538348457,34303365.0
2020-04-27,216.19,216.63,214.5,215.56,208.90544017206,36451698.0
2020-04-28,217.32,217.32,211.21,211.5,204.970776565182,46862816.0
2020-04-29,216.19,219.97,215.14,219.0,212.239243819267,48716406.0
2020-04-30,219.95,220.04,217.35,218.91,212.152022212218,43359476.0
2020-05-01,214.5,216.67,211.68,212.74,206.172496484524,48794968.0
2020-05-04,211.46,215.45,211.12,215.22,208.575936323208,32841020.0
2020-05-05,217.44,220.14,216.85,217.66,210.940611003204,37783075.0
2020-05-06,219.4,221.04,218.11,219.0,212.239243819267,36455218.0
2020-05-07,221.82,222.73,220.42,221.82,214.972187506802,38624836.0
2020-05-08,223.62,225.0,222.48,224.86,217.918339567125,31964416.0
2020-05-11,223.49,227.93,223.25,226.87,219.866288791219,35714128.0
2020-05-12,227.49,228.1,222.09,222.12,215.262926196966,41054123.0
2020-05-13,222.66,224.61,216.71,219.34,212.568747668119,65521208.0
2020-05-14,217.97,221.87,215.99,221.83,214.981878796475,51549345.0
2020-05-15,218.78,223.33,218.33,223.27,216.377424509259,55747208.0
2020-05-18,226.33,228.68,225.47,227.43,220.409001012858,42597551.0
2020-05-19,227.7,229.85,226.71,226.86,219.856597501547,36237303.0
2020-05-20,229.5,231.76,229.48,231.39,224.246751723014,37417000.0
2020-05-21,231.44,232.14,228.34,228.87,221.804546725642,42240976.0
2020-05-22,228.45,229.87,227.5,229.66,222.570158609739,28762389.0
2020-05-26,233.36,233.57,228.79,229.04,221.969298650068,33055346.0
2020-05-27,228.69,230.41,223.94,230.29,223.180709859082,55665565.0
2020-05-28,229.11,233.47,229.05,229.99,222.889971168918,43008478.0
2020-05-29,230.38,233.6,228.76,233.36,226.15593578842,50878596.0
2020-06-01,232.46,234.45,232.0,234.06,226.834326065468,26140125.0
2020-06-02,234.5,235.69,232.01,235.63,228.35585854399,33383415.0
2020-06-03,236.26,237.47,235.35,236.69,229.383135249234,37228701.0
2020-06-04,236.33,237.79,233.68,235.03,227.774381163663,38716097.0
2020-06-05,236.22,240.3,235.63,239.69,232.290522150868,47365569.0
2020-06-08,239.54,241.68,237.91,241.55,234.093102029881,32937305.0
2020-06-09,240.66,244.18,240.47,243.3,235.7890777225,35046254.0
2020-06-10,245.05,247.82,244.51,246.22,238.618934306757,58084410.0
2020-06-11,242.16,243.59,233.96,234.02,226.79556090678,72919442.0
2020-06-12,239.14,240.4,231.74,235.88,228.598140785793,72034787.0
2020-06-15,232.44,239.45,231.47,238.75,231.379540921689,45307371.0
2020-06-16,243.78,244.39,239.1,242.85,235.352969687255,48890095.0
2020-06-17,244.4,245.5,242.73,243.62,236.099198992008,34749268.0
2020-06-18,243.29,244.53,242.49,244.28,236.738824110367,30578648.0
2020-06-19,246.73,247.0,242.45,244.24,236.700058951679,49422112.0
2020-06-22,243.68,246.87,243.38,246.74,239.534044025336,24068676.0
2020-06-23,248.39,251.15,247.82,248.84,241.572714254943,32767370.0
2020-06-24,248.06,249.33,242.16,243.71,236.592534122618,46032376.0
2020-06-25,243.8,246.34,241.14,246.03,238.84477932866,36940811.0
2020-06-26,245.78,245.96,239.68,240.22,233.204458360081,52824554.0
2020-06-29,239.98,242.85,237.35,242.84,235.747942170352,34377800.0
2020-06-30,242.77,248.16,242.58,247.6,240.368928024128,38909219.0
2020-07-01,247.64,251.52,247.08,250.49,243.174526578206,34685690.0
2020-07-02,253.02,254.27,251.71,252.19,244.82487866884,32023478.0
2020-07-06,255.45,258.93,255.43,258.39,250.843809822917,34587050.0
2020-07-07,258.13,260.88,256.3,256.61,249.115794104489,36695837.0
2020-07-08,257.98,260.02,256.5,259.99,252.397082378808,30452321.0
2020-07-09,261.97,262.87,257.63,262.18,254.523124189684,40609204.0
2020-07-10,262.03,264.23,259.26,263.97,256.260847861587,32879879.0
2020-07-13,266.91,269.79,257.69,258.54,250.989429125032,64127311.0
2020-07-14,255.93,260.79,252.76,260.37,252.765984610832,72228142.0
2020-07-15,261.83,262.69,257.49,260.9,253.280506144971,54472875.0
2020-07-16,258.02,259.78,255.62,259.12,251.552490426543,47590557.0
2020-07-17,259.59,260.31,257.17,259.42,251.843729030772,36287018.0
2020-07-20,260.08,267.43,258.79,266.78,258.988782787871,40627842.0
2020-07-21,268.4,268.41,263.13,264.0,256.28997172201,43438515.0
2020-07-22,264.46,265.89,262.55,264.93,257.192811395122,29865519.0
2020-07-23,264.55,265.24,256.55,258.01,250.474907590893,51363538.0
2020-07-24,254.12,256.93,251.32,255.56,248.096458989685,54054536.0
2020-07-27,257.36,260.52,256.445,260.12,252.523285773974,36445741.0
2020-07-28,259.33,259.85,256.51,256.81,249.309953173975,31302390.0
2020-07-29,258.33,260.66,257.91,259.77,252.183507402373,27556884.0
2020-07-30,257.78,261.71,256.55,261.13,253.503789074881,41774456.0
2020-07-31,265.83,265.95,260.85,265.79,258.027695393913,53756159.0
2020-08-03,268.05,270.15,267.87,269.38,261.512850691193,32081566.0
2020-08-04,268.74,270.48,268.09,270.38,262.483646038625,24911286.0
2020-08-05,270.83,271.52,269.96,271.05,263.134078921405,21685921.0
2020-08-06,270.78,274.98,270.19,274.64,266.619234218685,28048224.0
2020-08-07,274.04,274.8818,269.245,271.47,263.541812967326,44969356.0
2020-08-10,271.74,271.98,266.67,270.31,262.415690364305,35088373.0
2020-08-11,269.1,270.44,264.63,265.19,257.445218185454,43104323.0
2020-08-12,267.37,272.84,267.37,271.86,263.920423152824,38894272.0
2020-08-13,272.64,274.83,271.51,272.48,264.522316268232,31895717.0
2020-08-14,273.01,273.4,270.72,272.16,264.211661757054,30799494.0
2020-08-17,273.91,275.84,272.1978,275.32,267.279375054939,24659226.0
2020-08-18,276.41,278.465,274.91,277.97,269.851982725633,23529498.0
2020-08-19,277.93,279.02,275.57,276.1,268.036595425936,31999359.0
2020-08-20,275.3,280.43,274.86,279.93,271.7547416066,27723379.0
2020-08-21,280.07,282.34,279.461,281.87,273.638084580617,34748934.0
2020-08-24,285.06,286.0,281.27,283.63,275.346684392097,36418533.0
2020-08-25,282.78,286.06,282.37,285.86,277.51155801687,34866586.0
2020-08-26,287.11,292.22,285.829,291.96,283.433409636205,42216690.0
2020-08-27,293.08,293.851,288.705,291.05,282.549985870042,49482715.0
2020-08-28,292.27,293.18,290.93,292.53,283.986762984241,28021022.0
2020-08-31,293.16,296.745,292.62,294.88,286.268132050706,36321027.0
2020-09-01,297.6,300.04,295.79,299.92,291.160940601762,36395774.0
2020-09-02,303.26,303.5,296.89,302.76,293.917999388469,50836767.0
2020-09-03,298.2,298.62,284.41,287.41,279.01629080539,110083282.0
2020-09-04,285.76,288.93,271.8,283.58,275.298144624726,123958978.0
2020-09-08,272.27,278.22,269.66,269.95,262.06620403923,99568645.0
2020-09-09,275.54,280.045,273.0,277.88,269.764611144364,64837872.0
2020-09-10,280.97,282.195,270.56,272.34,264.386404919592,69667462.0
2020-09-11,274.33,275.22,266.9,270.45,262.551601712946,71809014.0
2020-09-14,274.28,277.22,272.96,275.16,267.12404779935,38525194.0
2020-09-15,278.9,280.45,275.1332,279.06,270.910149654334,41849926.0
2020-09-16,279.77,280.36,274.25,274.61,266.590110358262,42435626.0
2020-09-17,267.52,274.3955,266.68,270.32,262.425398317779,81570844.0
2020-09-18,271.62,272.09,262.63,266.87,259.076154369139,86251117.0
2020-09-21,262.52,267.65,260.11,267.51,260.074364977183,57168570.0
2020-09-22,270.05,273.08,266.54,272.48,264.906220212264,41128886.0
2020-09-23,272.15,272.34,263.2502,264.16,256.817480663798,48837270.0
2020-09-24,261.58,268.7,261.22,265.39,258.01329191916,70631704.0
2020-09-25,265.82,272.395,264.2999,271.56,264.011792281424,55242376.0
2020-09-28,276.615,277.2,271.674,277.2,269.495024379182,58438286.0
2020-09-29,276.72,277.71,275.3719,275.95,268.279769038367,27178921.0
2020-09-30,276.09,281.09,275.8717,277.84,270.11723511368,49380802.0
2020-10-01,281.79,282.8794,279.84,282.25,274.404655956076,50020223.0
2020-10-02,276.01,282.2412,273.44,274.31,266.685354031218,75497391.0
2020-10-05,276.34,280.49,276.23,280.16,272.372749026233,28184581.0
2020-10-06,279.29,281.19,274.25,275.16,267.511727662972,49704236.0
2020-10-07,277.83,280.74,277.28,279.92,272.139420000796,27539663.0
2020-10-08,282.32,282.47,280.31,281.41,273.588004367048,25443287.0
2020-10-09,283.09,285.79,282.71,285.71,277.768482739452,30201144.0
2020-10-12,290.6,297.46,289.47,294.53,286.343324424244,79370657.0
2020-10-13,296.34,297.0496,293.11,294.52,286.333602381518,64240031.0
2020-10-14,295.32,296.35,290.26,292.06,283.941979870794,37181227.0
2020-10-15,287.25,290.71,286.54,290.1,282.036459496395,42514177.0
2020-10-16,291.8,293.269,288.15,288.51,280.490654702878,40570702.0
2020-10-19,290.49,291.48,282.79,283.8,275.911572578687,36756754.0
2020-10-20,284.56,287.62,282.95,284.41,276.504617185005,32195361.0
2020-10-21,284.67,287.32,283.69,284.19,276.290732245021,29306137.0
2020-10-22,285.05,285.98,280.82,284.18,276.281010202295,32196162.0
2020-10-23,284.79,284.91,281.7818,284.74,276.82544459498,24658542.0
2020-10-26,282.32,285.3,276.76,280.47,272.674132350755,38421094.0
2020-10-27,281.42,283.505,280.2,282.66,274.803259707863,30559123.0
2020-10-28,278.13,278.6401,271.38,271.64,264.089568623236,53413523.0
2020-10-29,273.04,279.49,272.52,276.39,268.707538918334,43246302.0
2020-10-30,274.375,275.24,267.07,269.38,261.892386967042,65935893.0
2020-11-02,271.73,273.52,266.97,269.98,262.475709530634,39987409.0
2020-11-03,271.86,276.82,270.84,274.65,267.015903483919,43604145.0
2020-11-04,283.56,288.77,281.87,286.91,278.935127866635,75728206.0
2020-11-05,293.41,295.39,292.0,294.39,286.207215826073,52054186.0
2020-11-06,293.58,295.36,289.83,294.61,286.421100766057,40959764.0
2020-11-09,297.31,299.14,288.12,288.59,280.568431044691,86537071.0
2020-11-10,285.26,286.6599,280.62,283.42,275.542134955079,69024878.0
2020-11-11,285.92,290.25,283.38,289.76,281.705910043694,36102931.0
2020-11-12,290.72,292.074,287.25,288.4,280.383712232887,34516826.0
2020-11-13,290.01,291.57,287.8701,290.93,282.843389042697,24880582.0
2020-11-16,290.68,293.51,289.99,293.2,285.050292741617,30168361.0
2020-11-17,293.4,293.74,291.61,292.27,284.146142768051,21843463.0
2020-11-18,291.7,293.37,290.02,290.11,282.046181539122,28069619.0
2020-11-19,289.48,292.7,288.85,292.38,284.253085238042,22718422.0
2020-11-20,292.3,293.065,290.29,290.38,282.308676692738,25907308.0
2020-11-23,291.41,292.75,288.07,290.39,282.318398735464,26875588.0
2020-11-24,291.49,294.98,289.63,294.47,286.284992167885,23850175.0
2020-11-25,295.44,296.94,294.59,296.28,288.044681901386,23326826.0
2020-11-27,298.29,300.17,297.9,299.01,290.698799565726,17163115.0
2020-11-30,299.3,299.97,294.78,299.62,291.291844172044,27836232.0
2020-12-01,301.87,305.14,300.83,303.46,295.025108579028,27283110.0
2020-12-02,302.22,304.195,300.35,303.85,295.404268245363,23620003.0
2020-12-03,304.07,305.88,303.531,304.28,295.822316082603,22828727.0
2020-12-04,304.33,305.67,303.63,305.52,297.027849380692,19332081.0
2020-12-07,305.71,307.63,305.52,307.25,298.70976277238,20850969.0
2020-12-08,306.76,308.6,304.95,308.29,299.720855215938,18341464.0
2020-12-09,308.07,308.36,300.21,301.31,292.934869392826,48839306.0
2020-12-10,299.21,303.68,298.09,302.52,294.111236562735,27519544.0
2020-12-11,300.81,301.98,298.47,301.85,293.459859700058,26760416.0
2020-12-14,303.08,306.05,303.01,304.04,295.588987057167,28804832.0
2020-12-15,306.37,307.29,304.11,307.29,298.748650943286,25790455.0
2020-12-16,307.7,309.785,306.621,308.98,300.391676164068,25461890.0
2020-12-17,310.63,311.24,309.39,311.0,302.355528794826,23730524.0
2020-12-18,311.66,311.98,307.61,310.06,301.441656778533,41173392.0
2020-12-21,306.46,309.47,303.6,308.92,300.879071332077,37095480.0
2020-12-22,309.85,310.7105,306.845,309.76,301.697206836152,26378343.0
2020-12-23,309.81,310.18,308.035,308.2,300.177812328584,21201280.0
2020-12-24,308.47,310.02,308.39,309.56,301.502412668515,16784997.0
2020-12-28,312.25,313.17,310.36,312.68,304.541201683652,22090365.0
2020-12-29,314.05,314.685,312.03,312.96,304.813913518344,25871925.0
2020-12-30,314.16,314.49,312.33,312.97,304.823653226726,18138071.0
2020-12-31,312.87,314.24,311.76,313.74,305.573610772128,21611412.0
2021-01-04,315.11,315.29,305.18,309.31,301.258919958969,45305898.0
2021-01-05,308.29,312.14,308.29,311.86,303.742545596341,29323409.0
2021-01-06,307.0,311.88,305.98,307.54,299.534991575382,52809622.0
2021-01-07,310.28,315.84,310.25,314.98,306.781334611478,30394826.0
2021-01-08,317.34,319.39,315.0814,319.03,310.725916506126,33955847.0
2021-01-11,315.98,317.19,313.75,314.42,306.235910942094,32869095.0
2021-01-12,314.46,315.58,311.2,313.92,305.748925523002,28652545.0
2021-01-13,314.19,316.86,313.57,316.04,307.813743699954,22898417.0
2021-01-14,316.5,317.53,313.8616,314.35,306.167732983421,23500129.0
2021-01-15,314.13,315.12,310.58,311.86,303.742545596341,35118718.0
2021-01-19,314.25,316.93,313.12,316.41,308.174112910082,24537049.0
2021-01-20,320.14,324.74,316.509,323.77,315.342538279123,30728096.0
2021-01-21,325.15,327.13,323.73,326.36,317.865122750022,25316935.0
2021-01-22,325.29,326.46,324.71,325.42,316.949590162128,21609444.0
2021-01-25,328.91,330.32,321.41,328.11,319.569571716845,39080644.0
2021-01-26,328.85,329.76,327.22,328.59,320.037077719174,25498112.0
2021-01-27,326.26,326.27,317.36,319.43,311.1155048414,55263985.0
2021-01-28,320.67,326.42,320.03,321.32,312.95630972557,42836324.0
2021-01-29,319.58,320.7193,312.76,314.56,306.37226685944,55259018.0
2021-02-01,318.11,323.54,316.02,322.42,314.027677647573,35646008.0
2021-02-02,325.48,328.87,325.31,327.68,319.150764256426,33119867.0
2021-02-03,329.82,330.195,326.32,326.38,317.884602166785,24824518.0
2021-02-04,327.82,330.33,326.46,330.24,321.644129602179,22350947.0
2021-02-05,331.22,332.4025,329.53,331.36,322.734976940946,22731960.0
2021-02-08,333.1,333.74,331.41,333.58,324.897192201717,20462812.0
2021-02-09,332.62,334.81,332.61,333.51,324.829014243044,17352727.0
2021-02-10,334.99,335.46,329.5,332.75,324.088796406023,27705242.0
2021-02-11,334.33,335.0,332.12,334.58,325.871163039901,22046071.0
2021-02-12,333.71,336.62,332.63,336.45,327.692488507307,20346819.0
2021-02-16,337.27,338.19,334.34,335.54,326.806175044559,27080777.0
2021-02-17,332.47,335.657,330.17,333.93,325.238081995081,31000553.0
2021-02-18,330.23,333.8661,328.36,332.47,323.816084571331,32236240.0
2021-02-19,333.86,333.99,329.97,331.02,322.403826855963,39157677.0
2021-02-22,326.5,327.8,322.23,322.44,314.047157064337,45835313.0
2021-02-23,317.0,323.2,311.0,321.48,313.112145059679,97241936.0
2021-02-24,318.74,324.45,315.96,324.13,315.693167780869,58206272.0
2021-02-25,321.39,324.03,311.24,312.83,304.68729730938,107375054.0
2021-02-26,315.85,319.11,310.88,314.14,305.963199107402,103125301.0
2021-03-01,319.27,323.94,317.935,323.59,315.167223528249,49164518.0
2021-03-02,324.25,324.33,318.14,318.4,310.11231487807,48370034.0
2021-03-03,317.27,318.24,309.1,309.16,301.112824333241,86301073.0
2021-03-04,308.78,312.04,300.11,304.1,296.184531892026,139131582.0
2021-03-05,306.795,309.609,297.45,308.68,300.645318330913,121523726.0
2021-03-08,308.12,310.06,299.51,299.94,292.132813205177,88409781.0
2021-03-09,307.47,313.73,306.92,311.77,303.654888220904,80391114.0
2021-03-10,316.16,316.47,310.17,310.88,302.788054174919,76798065.0
2021-03-11,315.77,319.86,314.85,318.04,309.761685376323,53484804.0
2021-03-12,313.86,318.2302,311.391,315.46,307.248840613806,69315601.0
2021-03-15,315.79,319.0,314.095,318.83,310.531122338489,43123176.0
2021-03-16,321.09,324.2,319.1,320.58,312.235571305313,54925896.0
2021-03-17,317.45,323.85,315.68,321.9,313.521212811717,78258729.0
2021-03-18,316.87,317.8801,311.57,312.04,303.917860347214,82942269.0
2021-03-19,311.87,314.73,309.6601,313.14,304.989228269217,78446204.0
2021-03-22,315.21,320.74,315.21,318.61,310.701255564504,56194755.0
2021-03-23,319.73,321.09,316.375,317.22,309.34575904765,53455411.0
2021-03-24,318.63,318.67,311.72,311.87,304.12856022379,64803729.0
2021-03-25,309.968,312.885,307.3899,311.33,303.601964454653,78729008.0
2021-03-26,311.11,316.33,309.67,316.0,308.15604268034,63519634.0
2021-03-29,315.45,316.99,312.47,315.91,308.068276718817,54607963.0
2021-03-30,313.89,314.91,311.54,314.32,306.517744731913,44635676.0
2021-03-31,316.16,320.74,315.81,319.13,311.208347786636,55032535.0
2021-04-01,323.07,324.71,322.81,324.57,316.513312572019,55685602.0
2021-04-05,327.13,331.84,324.6375,331.05,322.832461801666,42172475.0
2021-04-06,330.73,332.83,330.02,330.82,322.608171011108,33537210.0
2021-04-07,330.33,332.48,329.37,331.62,323.388312891311,32046381.0
2021-04-08,334.56,335.27,333.7399,335.08,326.762426523191,29940799.0
2021-04-09,333.68,337.32,332.92,337.11,328.742036544207,36664892.0
2021-04-12,336.04,337.1,334.73,336.67,328.312958510095,25833013.0
2021-04-13,338.24,341.08,338.02,340.6,332.145405496594,30374033.0
2021-04-14,340.85,340.98,335.67,336.51,328.156930134054,42564337.0
2021-04-15,339.47,342.01,336.2153,341.61,333.130334620351,36342821.0
2021-04-16,342.15,342.23,340.08,342.01,333.520405560453,40860099.0
2021-04-19,340.39,341.58,336.9016,338.88,330.468100454157,34533129.0
2021-04-20,338.2,339.52,334.3816,336.41,328.059412399029,38081818.0
2021-04-21,335.09,339.48,333.97,339.29,330.867923167761,36598082.0
2021-04-22,338.89,339.9,334.01,335.2,326.879447805221,45936143.0
2021-04-23,335.85,340.767,335.85,339.42,330.994696223294,36414916.0
2021-04-26,339.67,341.92,338.9,341.63,333.149838167356,30811968.0
2021-04-27,341.93,342.15,339.17,340.15,331.70657568898,33187183.0
2021-04-28,339.81,340.85,338.3301,339.0,330.585121736187,33615696.0
2021-04-29,342.37,342.8,336.9001,340.22,331.774838103498,37708884.0
2021-04-30,337.7,340.26,337.05,337.99,329.600192612431,38263421.0
2021-05-03,339.23,340.0,335.73,336.19,327.844873381973,29729730.0
2021-05-04,333.56,333.89,326.21,330.14,321.945050412935,65146972.0
2021-05-05,332.25,333.14,328.23,329.03,320.862603554153,46219307.0
2021-05-06,328.76,331.67,326.45,331.51,323.281043382783,46814283.0
2021-05-07,334.37,336.65,331.6914,334.2,325.904270454967,53324460.0
2021-05-10,332.78,332.96,325.55,325.76,317.673773618821,60700462.0
2021-05-11,319.7,326.1299,319.02,325.31,317.234943811207,71963612.0
2021-05-12,320.23,322.62,316.0,316.89,309.023950522066,91164855.0
2021-05-13,319.92,322.4,316.9,319.34,311.413135030189,69877765.0
2021-05-14,322.6,327.33,322.08,326.39,318.288135349481,44370015.0
2021-05-17,324.63,326.3721,321.45,324.41,316.357284195978,39394997.0
2021-05-18,325.39,326.65,321.94,322.22,314.221645798921,36528454.0
2021-05-19,316.66,322.9,316.3,322.59,314.582461418515,66319108.0
2021-05-20,324.12,329.71,323.89,328.83,320.667568084102,46466135.0
2021-05-21,330.43,330.86,326.64,327.01,318.892745306639,50330449.0
2021-05-24,329.37,333.67,326.9032,332.51,324.256220733037,32475771.0
2021-05-25,334.07,334.81,331.755,332.97,324.704802314154,31280314.0
2021-05-26,333.66,334.61,332.95,334.13,325.836008040449,25444932.0
2021-05-27,333.67,334.54,332.67,332.88,324.617036352631,27931747.0
2021-05-28,334.12,335.5699,333.6,333.93,325.640972570399,29927449.0
2021-06-01,335.3,335.785,331.43,332.82,324.558525711616,31145424.0
2021-06-02,333.25,334.34,331.695,333.47,325.192390989282,22047940.0
2021-06-03,330.55,331.86,328.28,330.0,321.808525583899,37057825.0
